"Burkina Faso",29,43,0.68,0.68,133,0.68
Senegal,47,70,0.67,0.67,134,0.67
Mauritania,42,63,0.66,0.66,135,0.66
Pakistan,46,70,0.66,0.66,136,0.66
Chad,32,48,0.66,0.66,137,0.66
Yemen,55,85,0.65,0.65,138,0.65
Mozambique,45,73,0.62,0.62,139,0.62
"Cote d'Ivoire",33,53,0.61,0.61,140,0.61
Mali,29,48,0.61,0.61,141,0.61
Guinea,23,38,0.60,0.60,142,0.6
Benin*,27,50,0.55,0.55,143,0.55
Liberia,33,62,0.53,0.53,144,0.53
Belize,"—","—","—","—","—","—"
